,formula,T_c,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum_Number,maximum_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,minimum_MendeleevNumber,maximum_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,minimum_AtomicWeight,maximum_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,minimum_MeltingT,maximum_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,minimum_Column,maximum_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,minimum_Row,maximum_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,minimum_CovalentRadius,maximum_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,minimum_Electronegativity,maximum_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,minimum_NsValence,maximum_NsValence,range_NsValence,avg_dev_NsValence,mode_NsValence,minimum_NpValence,maximum_NpValence,range_NpValence,avg_dev_NpValence,mode_NpValence,minimum_NdValence,maximum_NdValence,range_NdValence,avg_dev_NdValence,mode_NdValence,minimum_NfValence,maximum_NfValence,range_NfValence,avg_dev_NfValence,mode_NfValence,minimum_NValence,maximum_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,minimum_NsUnfilled,maximum_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,minimum_NpUnfilled,maximum_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,minimum_NdUnfilled,maximum_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,minimum_NfUnfilled,maximum_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,minimum_NUnfilled,maximum_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,minimum_GSvolume_pa,maximum_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,minimum_GSmagmom,maximum_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,minimum_SpaceGroupNumber,maximum_SpaceGroupNumber,range_SpaceGroupNumber,mean_SpaceGroupNumber,avg_dev_SpaceGroupNumber,mode_SpaceGroupNumber,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,avg_f_valence_electrons,compound_possible,max_ionic_char,avg_ionic_char,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Np,Pu,Am,Cm
85,AuFe,300.0,Au1 Fe1,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,26.0,79.0,53.0,52.5,26.5,26.0,55.0,66.0,11.0,60.5,5.5,55.0,55.845,196.966569,141.121569,126.4057845,70.5607845,55.845,1337.33,1811.0,473.6700000000001,1574.165,236.83500000000004,1337.33,8.0,11.0,3.0,9.5,1.5,8.0,4.0,6.0,2.0,5.0,1.0,4.0,132.0,136.0,4.0,134.0,2.0,132.0,1.83,2.54,0.71,2.185,0.355,1.83,1.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,2.0,6.0,0.0,14.0,14.0,7.0,0.0,8.0,25.0,17.0,16.5,8.5,8.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,1.5,1.0,10.73,16.7,5.969999999999999,13.715,2.9849999999999994,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,225.0,229.0,4.0,227.0,2.0,225.0,1.5,0.0,8.0,7.0,False,0.11840719331225125,0.02960179832806281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,AuIn2,35.0,Au1 In2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,49.0,79.0,30.0,59.0,13.333333333333334,49.0,66.0,75.0,9.0,72.0,4.0,75.0,114.818,196.966569,82.148569,142.20085633333335,36.51047511111111,114.818,429.75,1337.33,907.5799999999999,732.2766666666666,403.3688888888889,429.75,11.0,13.0,2.0,12.333333333333334,0.8888888888888887,13.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,136.0,142.0,6.0,140.0,2.6666666666666665,142.0,1.78,2.54,0.76,2.033333333333333,0.33777777777777773,1.78,1.0,2.0,1.0,0.4444444444444444,2.0,0.0,1.0,1.0,0.4444444444444445,1.0,10.0,10.0,0.0,0.0,10.0,0.0,14.0,14.0,6.222222222222221,0.0,13.0,25.0,12.0,17.0,5.333333333333333,13.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.6666666666666665,1.777777777777778,5.0,16.7,24.26,7.560000000000002,21.74,3.3600000000000017,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,167.66666666666666,38.22222222222222,139.0,1.6666666666666667,0.6666666666666666,10.0,4.666666666666667,False,0.13445853777823402,0.029879675061829782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,AuMnSb,72.0,Au1 Mn1 Sb1,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,25.0,79.0,54.0,51.666666666666664,18.22222222222222,25.0,52.0,85.0,33.0,67.66666666666667,11.555555555555557,52.0,54.938045,196.966569,142.028524,124.55487133333332,48.27446511111111,54.938045,903.78,1519.0,615.22,1253.37,233.06000000000003,903.78,7.0,15.0,8.0,11.0,2.6666666666666665,7.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,136.0,139.0,3.0,138.0,1.3333333333333333,136.0,1.55,2.54,0.99,2.0466666666666664,0.33111111111111113,1.55,1.0,2.0,1.0,0.4444444444444444,1.0,0.0,3.0,3.0,1.3333333333333333,0.0,5.0,10.0,5.0,2.222222222222222,5.0,0.0,14.0,14.0,6.222222222222222,0.0,7.0,25.0,18.0,15.666666666666666,6.222222222222221,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.3333333333333333,1.0,10.4875862069,31.56,21.072413793099997,19.582528735633332,7.984980842911111,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00010337356321833333,0.00013783141762444443,0.0,166.0,225.0,59.0,202.66666666666666,24.444444444444446,166.0,1.6666666666666667,1.0,8.333333333333334,4.666666666666667,False,0.21731502912699474,0.037351219616478984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Ba0.4Sr1.6Zn2Fe12O12,400.0,Ba0.4 Sr1.6 Zn2 Fe12 O12,5,0.6131218209678553,0.5405987165867512,0.4923077022921239,0.47318136620482515,0.4593314843647342,8.0,56.0,48.0,19.685714285714287,10.016326530612245,8.0,8.0,87.0,79.0,66.37142857142858,18.057142857142857,55.0,15.9994,137.327,121.3276,42.42912857142857,22.654053061224488,15.9994,54.8,1811.0,1756.2,923.3914285714285,777.4657142857143,54.8,2.0,16.0,14.0,11.285714285714286,4.142857142857143,8.0,2.0,6.0,4.0,3.2285714285714286,1.0530612244897959,2.0,66.0,215.0,149.0,107.78571428571429,35.816326530612244,66.0,0.89,3.44,2.55,2.4434285714285715,0.8542040816326529,1.83,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.9591836734693877,0.0,0.0,10.0,10.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,7.0,1.5714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.2244897959183674,2.0,9.105,63.59,54.485,13.505142857142857,6.150244897959183,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9045697714285714,1.0337940244897958,0.0,12.0,229.0,217.0,133.27142857142857,103.94693877551019,12.0,2.0,1.7142857142857142,3.2857142857142856,0.0,False,0.8032113561415081,0.13505843679286914,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Ba0.50Sr1.50FeMoO6,413.0,Ba0.5 Sr1.5 Fe1 Mo1 O6,5,0.6363961030678927,0.6050499696904809,0.6001484604640718,0.600005846190929,0.6000000592059823,8.0,56.0,48.0,20.1,14.52,8.0,8.0,87.0,79.0,64.35,27.18,87.0,15.9994,137.327,121.3276,44.78949,34.548108,15.9994,54.8,2896.0,2841.2,711.08,787.5360000000001,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.15,1.3800000000000001,2.0,66.0,215.0,149.0,108.2,50.64,66.0,0.89,3.44,2.55,2.65,0.9480000000000001,3.44,1.0,2.0,1.0,0.18000000000000008,2.0,0.0,4.0,4.0,1.9200000000000004,4.0,0.0,6.0,6.0,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,1.3599999999999999,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,63.59,54.485,19.419,14.860399999999998,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.2,103.44000000000001,12.0,1.9,2.4,1.1,0.0,True,0.8032113561415081,0.153938322528951,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Ba0.60Sr1.40FeMoO6,410.0,Ba0.6 Sr1.4 Fe1 Mo1 O6,5,0.6349803146555018,0.6045578811192273,0.6001150176230956,0.600003848563998,0.6000000306930323,8.0,56.0,48.0,20.28,14.736,8.0,8.0,87.0,79.0,64.36,27.168,87.0,15.9994,137.327,121.3276,45.286559999999994,35.144591999999996,15.9994,54.8,2896.0,2841.2,710.58,786.936,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.16,1.392,2.0,66.0,215.0,149.0,108.4,50.88,66.0,0.89,3.44,2.55,2.6494,0.9487199999999998,3.44,1.0,2.0,1.0,0.18000000000000008,2.0,0.0,4.0,4.0,1.9200000000000004,4.0,0.0,6.0,6.0,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,1.3599999999999997,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,63.59,54.485,19.5126,15.010159999999999,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.24,103.48799999999999,12.0,1.9,2.4,1.1,0.0,True,0.8032113561415081,0.15407937060277635,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Ba0.6Sr1.4Zn2Fe12O12,323.0,Ba0.6 Sr1.4 Zn2 Fe12 O12,5,0.6127056089716383,0.54053635947768,0.4923067052222082,0.47318135085252716,0.4593314843346821,8.0,56.0,48.0,19.814285714285713,10.126530612244897,8.0,8.0,87.0,79.0,66.37857142857142,18.05,55.0,15.9994,137.327,121.3276,42.78417857142857,22.95838163265306,15.9994,54.8,1811.0,1756.2,923.0342857142857,777.1085714285715,54.8,2.0,16.0,14.0,11.285714285714286,4.142857142857143,8.0,2.0,6.0,4.0,3.2357142857142853,1.0591836734693878,2.0,66.0,215.0,149.0,107.92857142857143,35.93877551020408,66.0,0.89,3.44,2.55,2.443,0.8545714285714284,1.83,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.9591836734693877,0.0,0.0,10.0,10.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,7.0,1.5714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.2244897959183674,2.0,9.105,63.59,54.485,13.572,6.264857142857141,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9045697714285714,1.0337940244897958,0.0,12.0,229.0,217.0,133.3,103.97142857142856,12.0,2.0,1.7142857142857142,3.2857142857142856,0.0,False,0.8032113561415081,0.13518368263342137,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Ba0.84Sr1.16FeMoO6,399.0,Ba0.84 Sr1.16 Fe1 Mo1 O6,5,0.6328601741301154,0.6038215340457552,0.6000697145631485,0.6000015680941136,0.6000000065355573,8.0,56.0,48.0,20.712,15.254399999999999,8.0,8.0,87.0,79.0,64.384,27.1392,87.0,15.9994,137.327,121.3276,46.479528,36.5761536,15.9994,54.8,2896.0,2841.2,709.38,785.496,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.184,1.4208,2.0,66.0,215.0,149.0,108.88,51.455999999999996,66.0,0.89,3.44,2.55,2.6479600000000003,0.950448,3.44,1.0,2.0,1.0,0.18000000000000008,2.0,0.0,4.0,4.0,1.9200000000000004,4.0,0.0,6.0,6.0,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,1.3599999999999999,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,63.59,54.485,19.73724,15.369583999999998,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.336,103.60319999999999,12.0,1.9,2.4,1.1,0.0,True,0.8032113561415081,0.154417151910338,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Ba1.0Sr1.0Zn2Fe12O12,333.0,Ba1 Sr1 Zn2 Fe12 O12,5,0.6123724356957945,0.5404864634296289,0.4923060215124547,0.4731813427694333,0.45933148432469256,8.0,56.0,48.0,20.071428571428573,10.346938775510205,8.0,8.0,87.0,79.0,66.39285714285714,18.035714285714285,55.0,15.9994,137.327,121.3276,43.49427857142857,23.567038775510202,15.9994,54.8,1811.0,1756.2,922.3199999999999,776.3942857142857,54.8,2.0,16.0,14.0,11.285714285714286,4.142857142857143,8.0,2.0,6.0,4.0,3.25,1.0714285714285714,2.0,66.0,215.0,149.0,108.21428571428571,36.183673469387756,66.0,0.89,3.44,2.55,2.442142857142857,0.8553061224489795,1.83,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.9591836734693877,0.0,0.0,10.0,10.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,7.0,1.5714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.2244897959183674,2.0,9.105,63.59,54.485,13.705714285714285,6.494081632653061,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9045697714285714,1.0337940244897958,0.0,12.0,229.0,217.0,133.35714285714286,104.0204081632653,12.0,2.0,1.7142857142857142,3.2857142857142856,0.0,False,0.8032113561415081,0.1354338989282642,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Ba1.42Sr0.58FeMoO6,372.0,Ba1.42 Sr0.58 Fe1 Mo1 O6,5,0.6352385378737659,0.6046476102814077,0.6001209260859536,0.6000041836749895,0.6000000350655474,8.0,56.0,48.0,21.756,16.5072,8.0,8.0,87.0,79.0,64.442,27.0696,87.0,15.9994,137.327,121.3276,49.362534,40.0357608,15.9994,54.8,2896.0,2841.2,706.48,782.016,54.8,2.0,16.0,14.0,11.4,5.519999999999999,16.0,2.0,6.0,4.0,3.242,1.4904,2.0,66.0,215.0,149.0,110.04,52.848,66.0,0.89,3.44,2.55,2.64448,0.9546239999999999,3.44,1.0,2.0,1.0,0.18000000000000008,2.0,0.0,4.0,4.0,1.9200000000000004,4.0,0.0,6.0,6.0,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.4,1.3599999999999999,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,63.59,54.485,20.280119999999997,16.238191999999998,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.56800000000001,103.88160000000002,12.0,1.9,2.4,1.1,0.0,True,0.8032113561415081,0.15522917826254765,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
